,createdAt,platformId,platformCode,channelId,channelCode,deviceCategory,total,tax,delivery,revenue,profit,quantity
1046,2020-02-21,308_notset,notset,308_organic,organic,mobile,1289,270,232,1022,0.0,4
1047,2020-02-21,308_notset,notset,308_referral,referral,desktop,750,157,116,598,0.0,1
1048,2020-02-21,308_notset,notset,308_referral,referral,mobile,1973,414,116,1867,0.0,3
1049,2020-02-21,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,745,156,116,593,0.0,1
1050,2020-02-21,308_silverpop,Silverpop,308_emailing,emailing,desktop,77445,16263,3313,77981,0.0,57
1051,2020-02-21,308_silverpop,Silverpop,308_emailing,emailing,mobile,5720,1201,348,5349,0.0,7
1052,2020-02-21,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,12491,2623,734,11809,0.0,27
1053,2020-02-22,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,10522,2209,489,10105,0.0,14
1054,2020-02-22,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,3908,821,257,3580,0.0,3
1055,2020-02-22,308_adwords,AdWords,308_adwords_bra,adwords_bra,tablet,9656,2028,541,9274,0.0,3
1056,2020-02-22,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,10731,2253,1069,9583,0.0,17
1057,2020-02-22,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,5731,1203,514,5107,0.0,6
1058,2020-02-22,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,7149,1501,348,6920,0.0,19
1059,2020-02-22,308_notset,notset,308_direct,direct,desktop,7935,1666,373,7614,0.0,15
1060,2020-02-22,308_notset,notset,308_direct,direct,mobile,9709,2039,489,9208,0.0,14
1061,2020-02-22,308_notset,notset,308_internal,internal,desktop,745,171,116,629,0.0,1
1062,2020-02-22,308_notset,notset,308_organic,organic,desktop,9525,2000,464,9103,0.0,15
1063,2020-02-22,308_notset,notset,308_referral,referral,desktop,1032,217,116,880,0.0,1
1064,2020-02-22,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,9079,1907,629,8540,0.0,14
1065,2020-02-22,308_silverpop,Silverpop,308_emailing,emailing,desktop,36148,7590,1964,35271,0.0,42
1066,2020-02-22,308_silverpop,Silverpop,308_emailing,emailing,mobile,11046,2320,959,10333,0.0,12
1067,2020-02-22,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,12502,2626,489,12232,0.0,17
1068,2020-02-22,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,621,130,116,470,0.0,1
1069,2020-02-22,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,2560,538,116,2440,0.0,9
1070,2020-02-23,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,3039,638,348,2666,0.0,10
1071,2020-02-23,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,8887,1866,541,8573,0.0,5
1072,2020-02-23,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,17286,3631,1699,15636,0.0,37
1073,2020-02-23,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,15670,3290,1185,14393,0.0,17
1074,2020-02-23,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,1930,405,141,1754,0.0,5
1075,2020-02-23,308_adwords,AdWords,308_adwords_rem,adwords_rem,mobile,3746,787,232,3528,0.0,12
1076,2020-02-23,308_heurekacz,HeurekaCz,308_heureka,heureka,tablet,545,114,116,394,0.0,1
1077,2020-02-23,308_notset,notset,308_direct,direct,desktop,21067,4423,843,20215,0.0,49
1078,2020-02-23,308_notset,notset,308_notset,notset,desktop,3870,813,256,3579,0.0,4
1079,2020-02-23,308_notset,notset,308_organic,organic,desktop,9984,2096,489,9553,0.0,21
1080,2020-02-23,308_notset,notset,308_organic,organic,mobile,11272,2367,721,10534,0.0,18
1081,2020-02-23,308_notset,notset,308_organic,organic,tablet,3884,816,141,3708,0.0,2
1082,2020-02-23,308_notset,notset,308_referral,referral,desktop,4009,842,373,3667,0.0,25
1083,2020-02-23,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,10848,2278,629,10208,0.0,26
1084,2020-02-23,308_silverpop,Silverpop,308_emailing,emailing,desktop,34785,7305,1699,33510,0.0,80
1085,2020-02-23,308_silverpop,Silverpop,308_emailing,emailing,mobile,5199,1091,398,4811,0.0,7
1086,2020-02-23,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,6563,1378,605,5915,0.0,17
1087,2020-02-23,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,363,76,116,247,0.0,1
1088,2020-02-23,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,4534,952,116,4529,0.0,15
1089,2020-02-24,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,64709,13589,2072,62545,0.0,21
1090,2020-02-24,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,786,165,116,666,0.0,2
1091,2020-02-24,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,41586,8733,2138,39606,0.0,60
1092,2020-02-24,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,15560,3268,977,14524,0.0,11
1093,2020-02-24,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,1279,269,116,1127,0.0,1
1094,2020-02-24,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,4850,1019,0,4850,0.0,4
1095,2020-02-24,308_notset,notset,308_direct,direct,desktop,41724,8752,1005,43418,0.0,33
1096,2020-02-24,308_notset,notset,308_notset,notset,desktop,3239,680,141,3109,0.0,6
1097,2020-02-24,308_notset,notset,308_organic,organic,desktop,2941,618,348,2519,0.0,11
1098,2020-02-24,308_notset,notset,308_organic,organic,mobile,9508,1997,580,9008,0.0,43
1099,2020-02-24,308_notset,notset,308_referral,referral,desktop,619,130,116,468,0.0,2
1100,2020-02-24,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,17806,3740,232,18462,0.0,16
1101,2020-02-24,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,1332,280,116,1181,0.0,1
1102,2020-02-24,308_silverpop,Silverpop,308_emailing,emailing,desktop,39205,8232,2180,37566,0.0,85
1103,2020-02-24,308_silverpop,Silverpop,308_emailing,emailing,mobile,1175,247,116,1024,0.0,2
1104,2020-02-24,308_silverpop,Silverpop,308_emailing,emailing,tablet,1614,339,116,1498,0.0,1
1105,2020-02-24,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,6737,1415,432,6333,0.0,13
1106,2020-02-24,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,1701,357,116,1550,0.0,1
1107,2020-02-24,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,327,69,116,175,0.0,1
1108,2020-02-25,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,9865,2072,572,9285,0.0,15
1109,2020-02-25,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,2873,603,141,2697,0.0,4
1110,2020-02-25,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,23870,5012,1765,21893,0.0,35
1111,2020-02-25,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,8673,1822,887,7693,0.0,23
1112,2020-02-25,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,3008,632,232,2750,0.0,8
1113,2020-02-25,308_adwords,AdWords,308_adwords_sea,adwords_sea,mobile,4826,1013,116,4709,0.0,1
1114,2020-02-25,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,1155,243,116,1035,0.0,3
1115,2020-02-25,308_notset,notset,308_direct,direct,desktop,66276,13920,1669,65796,0.0,63
1116,2020-02-25,308_notset,notset,308_direct,direct,mobile,492,103,116,341,0.0,1
1117,2020-02-25,308_notset,notset,308_organic,organic,desktop,26404,5545,1177,25136,0.0,41
1118,2020-02-25,308_notset,notset,308_organic,organic,mobile,4930,1035,232,4627,0.0,2
1119,2020-02-25,308_notset,notset,308_referral,referral,desktop,799,168,0,799,0.0,1
1120,2020-02-25,308_notset,notset,308_referral,referral,mobile,4540,954,539,3923,0.0,16
1121,2020-02-25,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,17541,3684,573,17706,0.0,14
1122,2020-02-25,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,337,71,116,186,0.0,2
1123,2020-02-25,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,tablet,996,209,116,845,0.0,1
1124,2020-02-25,308_silverpop,Silverpop,308_emailing,emailing,desktop,21867,4591,1557,20270,0.0,58
1125,2020-02-25,308_silverpop,Silverpop,308_emailing,emailing,mobile,690,145,116,538,0.0,2
1126,2020-02-25,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,20531,4312,773,19686,0.0,24
1127,2020-02-25,308_sklik,Sklik,308_sklik_rem,sklik_rem,mobile,1697,356,116,1598,0.0,2
1128,2020-02-25,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,5828,1223,605,5133,0.0,29
1129,2020-02-25,308_zbozicz,ZboziCz,308_zbozi,zbozi,mobile,5565,1168,1028,4320,0.0,33
1130,2020-02-26,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,8543,1795,605,7986,0.0,21
1131,2020-02-26,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,7300,1533,348,7004,0.0,4
1132,2020-02-26,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,102129,21448,6469,94998,0.0,237
1133,2020-02-26,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,29884,6274,4003,25079,0.0,97
1134,2020-02-26,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,877,184,232,573,0.0,2
1135,2020-02-26,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,8151,1711,372,7943,0.0,45
1136,2020-02-26,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,1424,299,116,1354,0.0,8
1137,2020-02-26,308_notset,notset,308_direct,direct,desktop,64115,13465,1753,65467,0.0,44
1138,2020-02-26,308_notset,notset,308_direct,direct,mobile,2610,547,123,2866,0.0,11
1139,2020-02-26,308_notset,notset,308_notset,notset,desktop,1410,296,116,1258,0.0,5
1140,2020-02-26,308_notset,notset,308_organic,organic,desktop,13300,2793,720,12661,0.0,10
1141,2020-02-26,308_notset,notset,308_organic,organic,mobile,4534,952,141,4404,0.0,12
1142,2020-02-26,308_notset,notset,308_organic,organic,tablet,1045,219,141,935,0.0,2
1143,2020-02-26,308_notset,notset,308_referral,referral,desktop,13742,2885,580,13327,0.0,7
1144,2020-02-26,308_notset,notset,308_referral,referral,mobile,1357,285,141,1181,0.0,1
1145,2020-02-26,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,17660,3709,580,16991,0.0,45
1146,2020-02-26,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,3121,655,116,3152,0.0,8
1147,2020-02-26,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,tablet,3047,640,116,2896,0.0,11
1148,2020-02-26,308_silverpop,Silverpop,308_emailing,emailing,desktop,41266,8665,1740,40331,0.0,85
1149,2020-02-26,308_silverpop,Silverpop,308_emailing,emailing,mobile,1309,275,257,1052,0.0,2
1150,2020-02-26,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,27640,5804,953,26876,0.0,36
1151,2020-02-26,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,24610,5166,2495,21737,0.0,100
1152,2020-02-26,308_zbozicz,ZboziCz,308_zbozi,zbozi,mobile,16745,3516,2097,14083,0.0,54
1153,2020-02-26,308_zbozicz,ZboziCz,308_zbozi,zbozi,tablet,1958,411,141,1782,0.0,4
1154,2020-02-27,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,30879,6484,1392,29767,0.0,60
1155,2020-02-27,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,6114,1284,373,5680,0.0,16
1156,2020-02-27,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,54568,11458,1722,53582,0.0,52
1157,2020-02-27,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,3517,738,539,2918,0.0,7
1158,2020-02-27,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,293,61,0,293,0.0,1
1159,2020-02-27,308_adwords,AdWords,308_adwords_rem,adwords_rem,mobile,847,178,116,727,0.0,3
1160,2020-02-27,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,664,139,116,512,0.0,4
1161,2020-02-27,308_notset,notset,308_direct,direct,desktop,47656,10006,928,46729,0.0,38
1162,2020-02-27,308_notset,notset,308_direct,direct,mobile,3838,806,464,3266,0.0,24
1163,2020-02-27,308_notset,notset,308_notset,notset,desktop,410,86,0,410,0.0,1
1164,2020-02-27,308_notset,notset,308_notset,notset,mobile,988,207,116,836,0.0,1
1165,2020-02-27,308_notset,notset,308_organic,organic,desktop,10702,2247,489,10345,0.0,26
1166,2020-02-27,308_notset,notset,308_organic,organic,mobile,1566,329,116,1446,0.0,7
1167,2020-02-27,308_notset,notset,308_referral,referral,desktop,584,123,0,584,0.0,1
1168,2020-02-27,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,7597,1595,373,7332,0.0,8
1169,2020-02-27,308_silverpop,Silverpop,308_emailing,emailing,desktop,13921,2923,605,13535,0.0,19
1170,2020-02-27,308_silverpop,Silverpop,308_emailing,emailing,mobile,2605,547,257,2308,0.0,4
1171,2020-02-27,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,7872,1654,630,7163,0.0,9
1172,2020-02-27,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,275,58,116,159,0.0,1
1173,2020-02-28,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,20533,4312,1074,19346,0.0,21
1174,2020-02-28,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,36766,7720,1838,35927,0.0,46
1175,2020-02-28,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,4112,864,464,3552,0.0,6
1176,2020-02-28,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,1242,261,232,971,0.0,4
1177,2020-02-28,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,3014,633,232,2763,0.0,5
1178,2020-02-28,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,1631,343,116,1480,0.0,1
1179,2020-02-28,308_heurekacz,HeurekaCz,308_heureka,heureka,mobile,1174,247,141,998,0.0,1
1180,2020-02-28,308_notset,notset,308_direct,direct,desktop,44985,9240,1756,45548,0.0,25
1181,2020-02-28,308_notset,notset,308_internal,internal,desktop,10804,2877,256,10513,0.0,35
1182,2020-02-28,308_notset,notset,308_organic,organic,desktop,21295,4470,746,20418,0.0,14
1183,2020-02-28,308_notset,notset,308_organic,organic,mobile,5008,1052,398,4664,0.0,5
1184,2020-02-28,308_notset,notset,308_referral,referral,desktop,1160,244,116,1044,0.0,1
1185,2020-02-28,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,13219,2776,397,12940,0.0,30
1186,2020-02-28,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,8115,1704,513,7593,0.0,9
1187,2020-02-28,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,tablet,1806,379,141,1665,0.0,5
1188,2020-02-28,308_silverpop,Silverpop,308_emailing,emailing,desktop,64680,13583,2833,62960,0.0,145
1189,2020-02-28,308_silverpop,Silverpop,308_emailing,emailing,mobile,4620,969,514,4000,0.0,7
1190,2020-02-28,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,9249,1942,348,9087,0.0,9
1191,2020-02-28,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,1071,225,116,955,0.0,2
1192,2020-02-28,308_sklik,Sklik,308_sklik_bra,sklik_bra,tablet,2935,616,116,2784,0.0,1
1193,2020-02-28,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,4506,947,140,4394,0.0,4
1194,2020-02-28,308_sklik,Sklik,308_sklik_sea,sklik_sea,desktop,4308,905,232,4005,0.0,8
1195,2020-02-29,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,52976,11124,489,54841,0.0,25
1196,2020-02-29,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,5671,1191,232,5402,0.0,2
1197,2020-02-29,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,7048,1480,348,6815,0.0,41
1198,2020-02-29,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,7746,1626,721,6942,0.0,20
1199,2020-02-29,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,3720,781,232,3558,0.0,9
1200,2020-02-29,308_notset,notset,308_direct,direct,desktop,4386,921,348,3999,0.0,5
1201,2020-02-29,308_notset,notset,308_direct,direct,mobile,3659,768,116,3553,0.0,4
1202,2020-02-29,308_notset,notset,308_organic,organic,desktop,2850,598,348,2426,0.0,10
1203,2020-02-29,308_notset,notset,308_organic,organic,mobile,8283,1739,397,8041,0.0,7
1204,2020-02-29,308_notset,notset,308_referral,referral,desktop,1416,298,232,1180,0.0,5
1205,2020-02-29,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,12148,2551,488,11722,0.0,10
1206,2020-02-29,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,1587,333,116,1481,0.0,5
1207,2020-02-29,308_silverpop,Silverpop,308_emailing,emailing,desktop,19062,4004,1099,18112,0.0,25
1208,2020-02-29,308_silverpop,Silverpop,308_emailing,emailing,mobile,6547,1375,489,6116,0.0,16
1209,2020-02-29,308_silverpop,Silverpop,308_emailing,emailing,tablet,683,144,116,567,0.0,3
1210,2020-02-29,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,1643,345,116,1572,0.0,2
1211,2020-02-29,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,517,109,116,401,0.0,1
1212,2020-02-29,308_sklik,Sklik,308_sklik_sea,sklik_sea,desktop,1350,284,141,1174,0.0,1
1213,2020-02-29,308_sklik,Sklik,308_sklik_sea,sklik_sea,mobile,4731,993,116,4738,0.0,9
1214,2020-03-01,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,5895,1239,257,5666,0.0,14
1215,2020-03-01,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,6345,1332,489,5794,0.0,13
1216,2020-03-01,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,30273,6357,2444,27758,0.0,42
1217,2020-03-01,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,12533,2631,1673,10568,0.0,18
1218,2020-03-01,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,1760,370,282,1406,0.0,4
1219,2020-03-01,308_adwords,AdWords,308_adwords_rem,adwords_rem,mobile,1325,278,116,1174,0.0,1
1220,2020-03-01,308_notset,notset,308_direct,direct,desktop,7707,1619,373,7377,0.0,20
1221,2020-03-01,308_notset,notset,308_direct,direct,mobile,738,155,116,586,0.0,1
1222,2020-03-01,308_notset,notset,308_notset,notset,desktop,1719,361,116,1620,0.0,6
1223,2020-03-01,308_notset,notset,308_organic,organic,desktop,3383,710,141,3242,0.0,4
1224,2020-03-01,308_notset,notset,308_organic,organic,mobile,360,76,116,208,0.0,3
1225,2020-03-01,308_notset,notset,308_organic,organic,tablet,1640,344,116,1542,0.0,4
1226,2020-03-01,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,18783,3945,928,17953,0.0,39
1227,2020-03-01,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,tablet,1325,278,116,1174,0.0,1
1228,2020-03-01,308_silverpop,Silverpop,308_emailing,emailing,desktop,98387,20660,3680,99080,0.0,47
1229,2020-03-01,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,7203,1513,257,6921,0.0,6
1230,2020-03-01,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,762,160,141,586,0.0,1
1231,2020-03-01,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,691,145,116,539,0.0,1
1232,2020-03-01,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,1102,231,116,1017,0.0,3
1233,2020-03-01,308_sklik,Sklik,308_sklik_rem,sklik_rem,mobile,805,169,116,654,0.0,1
1234,2020-03-02,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,16018,3363,348,15633,0.0,17
1235,2020-03-02,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,77724,16312,3129,74408,0.0,69
1236,2020-03-02,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,27827,5844,1674,26137,0.0,33
1237,2020-03-02,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,486,102,116,335,0.0,1
1238,2020-03-02,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,1540,323,282,1290,0.0,3
1239,2020-03-02,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,1795,377,116,1697,0.0,2
1240,2020-03-02,308_heurekacz,HeurekaCz,308_heureka,heureka,mobile,470,99,0,470,0.0,1
1241,2020-03-02,308_notset,notset,308_direct,direct,desktop,19839,4166,1044,18758,0.0,33
1242,2020-03-02,308_notset,notset,308_internal,internal,desktop,322,68,116,206,0.0,1
1243,2020-03-02,308_notset,notset,308_notset,notset,desktop,1328,279,116,1208,0.0,6
1244,2020-03-02,308_notset,notset,308_organic,organic,desktop,29750,6249,1166,29044,0.0,20
1245,2020-03-02,308_notset,notset,308_organic,organic,mobile,2771,582,373,2337,0.0,6
1246,2020-03-02,308_notset,notset,308_referral,referral,desktop,951,200,116,866,0.0,4
1247,2020-03-02,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,4130,866,464,3610,0.0,14
1248,2020-03-02,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,4793,1007,200,4717,0.0,3
1249,2020-03-02,308_silverpop,Silverpop,308_emailing,emailing,desktop,127093,26689,3442,123937,0.0,85
1250,2020-03-02,308_silverpop,Silverpop,308_emailing,emailing,mobile,842,177,116,723,0.0,2
1251,2020-03-02,308_silverpop,Silverpop,308_emailing,emailing,tablet,3871,813,116,3801,0.0,3
1252,2020-03-02,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,20676,4342,1572,19437,0.0,12
1253,2020-03-02,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,5320,1117,116,5213,0.0,3
1254,2020-03-02,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,1929,405,116,1778,0.0,3
1255,2020-03-02,308_sklik,Sklik,308_sklik_sea,sklik_sea,desktop,1718,361,116,1567,0.0,5
1256,2020-03-02,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,3706,779,116,3668,0.0,9
1257,2020-03-03,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,10176,2138,580,9826,0.0,16
1258,2020-03-03,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,3563,748,464,2992,0.0,45
1259,2020-03-03,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,30282,6358,2105,27951,0.0,45
1260,2020-03-03,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,12273,2578,1210,10942,0.0,59
1261,2020-03-03,308_adwords,AdWords,308_adwords_pla,adwords_pla,tablet,580,122,141,439,0.0,2
1262,2020-03-03,308_adwords,AdWords,308_adwords_rem,adwords_rem,mobile,9516,1998,373,9422,0.0,5
1263,2020-03-03,308_adwords,AdWords,308_adwords_sea,adwords_sea,desktop,759,159,116,639,0.0,2
1264,2020-03-03,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,5097,1071,375,4842,0.0,5
1265,2020-03-03,308_heurekacz,HeurekaCz,308_heureka,heureka,mobile,1317,277,141,1141,0.0,13
1266,2020-03-03,308_notset,notset,308_direct,direct,desktop,11039,2317,746,10359,0.0,16
1267,2020-03-03,308_notset,notset,308_facebook,facebook,desktop,4597,965,140,4457,0.0,3
1268,2020-03-03,308_notset,notset,308_organic,organic,desktop,11766,2471,1028,10737,0.0,27
1269,2020-03-03,308_notset,notset,308_organic,organic,mobile,5661,1189,372,5298,0.0,9
1270,2020-03-03,308_notset,notset,308_referral,referral,desktop,5634,1183,348,5292,0.0,20
1271,2020-03-03,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,36478,7660,885,36363,0.0,71
1272,2020-03-03,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,4850,1019,116,4745,0.0,2
1273,2020-03-03,308_silverpop,Silverpop,308_emailing,emailing,desktop,42648,8954,1905,40553,0.0,59
1274,2020-03-03,308_silverpop,Silverpop,308_emailing,emailing,mobile,6647,1396,489,6130,0.0,6
1275,2020-03-03,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,832,175,116,680,0.0,1
1276,2020-03-03,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,5858,1221,316,5679,0.0,7
1277,2020-03-03,308_sklik,Sklik,308_sklik_pla,sklik_pla,desktop,4464,937,200,4387,0.0,2
1278,2020-03-03,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,2278,478,232,2130,0.0,4
1279,2020-03-03,308_sklik,Sklik,308_sklik_rem,sklik_rem,tablet,744,156,116,592,0.0,2
1280,2020-03-03,308_sklik,Sklik,308_sklik_sea,sklik_sea,desktop,791,166,116,707,0.0,3
1281,2020-03-03,308_zbozicz,ZboziCz,308_zbozi,zbozi,desktop,2081,437,232,1809,0.0,4
1282,2020-03-04,308_adwords,AdWords,308_adwords_bra,adwords_bra,desktop,33387,7010,1811,31653,0.0,40
1283,2020-03-04,308_adwords,AdWords,308_adwords_bra,adwords_bra,mobile,1856,390,141,1711,0.0,2
1284,2020-03-04,308_adwords,AdWords,308_adwords_pla,adwords_pla,desktop,21182,4449,2520,18245,0.0,33
1285,2020-03-04,308_adwords,AdWords,308_adwords_pla,adwords_pla,mobile,16125,3387,1958,14029,0.0,29
1286,2020-03-04,308_adwords,AdWords,308_adwords_rem,adwords_rem,desktop,1637,344,116,1486,0.0,1
1287,2020-03-04,308_heurekacz,HeurekaCz,308_heureka,heureka,desktop,3881,814,348,3624,0.0,7
1288,2020-03-04,308_notset,notset,308_direct,direct,desktop,18037,3787,889,17928,0.0,13
1289,2020-03-04,308_notset,notset,308_direct,direct,mobile,1070,225,116,954,0.0,4
1290,2020-03-04,308_notset,notset,308_facebook,facebook,desktop,1637,344,116,1486,0.0,1
1291,2020-03-04,308_notset,notset,308_internal,internal,mobile,1637,344,116,1532,0.0,2
1292,2020-03-04,308_notset,notset,308_organic,organic,desktop,4365,917,348,4054,0.0,13
1293,2020-03-04,308_notset,notset,308_organic,organic,mobile,16669,3500,843,15878,0.0,5
1294,2020-03-04,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,desktop,3242,681,116,3172,0.0,7
1295,2020-03-04,308_rtbhouse,RtbHouse,308_rtbhouse,rtbhouse,mobile,8372,1758,432,7865,0.0,6
1296,2020-03-04,308_silverpop,Silverpop,308_emailing,emailing,desktop,73218,15376,3225,71163,0.0,127
1297,2020-03-04,308_silverpop,Silverpop,308_emailing,emailing,mobile,2789,586,257,2549,0.0,8
1298,2020-03-04,308_sklik,Sklik,308_sklik_bra,sklik_bra,desktop,1795,377,116,1697,0.0,2
1299,2020-03-04,308_sklik,Sklik,308_sklik_bra,sklik_bra,mobile,3458,726,116,3390,0.0,7
1300,2020-03-04,308_sklik,Sklik,308_sklik_pla,sklik_pla,tablet,304,64,141,128,0.0,1
1301,2020-03-04,308_sklik,Sklik,308_sklik_rem,sklik_rem,desktop,2173,456,257,1913,0.0,5
1302,2020-03-04,308_sklik,Sklik,308_sklik_rem,sklik_rem,mobile,2369,498,232,2132,0.0,4
